@relation C:\Users\Mishel\Desktop\SADPRACTICA4\DATOS\sms_spam\sms_spam\ 

@attribute id NUMERIC
@attribute text string
@attribute class {ham,spam}

@data
856,'U buy newspapers already?',ham	
857,'	Your free ringtone is waiting to be collected. Simply text the password "MIX" to 85069 to verify. Get Usher and Britney. FML, PO Box 5249, MK17 92H. 450Ppw 16',spam
858,'	You are guaranteed the latest Nokia Phone, a 40GB iPod MP3 player or a £500 prize! Txt word: COLLECT to No: 83355! IBHltd LdnW15H 150p/Mtmsgrcvd18+',spam
859,'Lol where do u come up with these ideas?',ham	
860,'Hows it going? Got any exciting karaoke type activities planned? Im debating whether to play football this eve. Feeling lazy though.',ham	
861,'Its a big difference.  &lt;#&gt;  versus  &lt;#&gt;  every  &lt;#&gt; hrs',ham	
862,'	Get a brand new mobile phone by being an agent of The Mob! Plus loads more goodies! For more info just text MAT to 87021.',spam
863,'	FREE>Ringtone! Reply REAL or POLY eg REAL1 1. PushButton 2. DontCha 3. BabyGoodbye 4. GoldDigger 5. WeBeBurnin 1st tone FREE and 6 more when u join for £3/wk',spam
864,'2 and half years i missed your friendship:-)',ham	
865,'Im not coming home 4 dinner.',ham	
866,'I dont understand your message.',ham	
867,'	Babe: U want me dont u baby! Im nasty and have a thing 4 filthyguys. Fancy a rude time with a sexy bitch. How about we go slo n hard! Txt XXX SLO(4msgs)',spam
868,'Yup next stop.',ham	
869,'Hi baby ive just got back from work and i was wanting to see u allday! I hope i didnt piss u off on the phone today. If u are up give me a call xxx',ham	
870,'Need a coffee run tomo?Cant believe its that time of week already',ham	
871,'Mathews or tait or edwards or anderson',ham	
872,'"HELLO U.CALL WEN U FINISH WRK.I FANCY MEETIN UP WIV U ALL TONITE AS I NEED A BREAK FROM DABOOKS. DID 4 HRS LAST NITE+2 TODAY OF WRK!"',ham	
873,'Sorry, Ill call later',ham	
874,'Hey hun-onbus goin 2 meet him. He wants 2go out 4a meal but I donyt feel like it cuz have 2 get last bus home!But hes sweet latelyxxx',ham	
875,'	Mobile Club: Choose any of the top quality items for your mobile. 7cfca1a',spam
876,'Its ok..come to my home it vl nice to meet and v can chat..',ham	
877,'"ALRITE HUNNY!WOT U UP 2 2NITE? DIDNT END UP GOIN DOWN TOWN JUS DA PUB INSTEAD! JUS CHILLIN AT DA MO IN ME BEDROOM!LOVE JEN XXX."',ham	
878,'Yeah, give me a call if youve got a minute',ham	
879,'Why did I wake up on my own &gt;:(',ham	
880,'Buzz! Hey, my Love ! I think of you and hope your day goes well. Did you sleep in ? I miss you babe. I long for the moment we are together again*loving smile*',ham	
881,'"What are youdoing later? Sar xxx"',ham	
882,'Shes fine. Good to hear from you. How are you my dear? Happy new year oh.',ham	
883,'Ugh y cant u just apologize, admit u were wrong and ask me to take u back?',ham	
884,'We know TAJ MAHAL as symbol of love. But the other lesser known facts 1. Mumtaz was Shahjahans 4th wife, out of his 7 wifes. 2. Shahjahan killed Mumtazs husband to marry her. 3. Mumtaz died in her  &lt;#&gt; th delivery. 4. He then married Mumtazs sister. Question arises where the Hell is the LOVE?:-| -The Great Hari-',ham	
885,'LOOK AT THE FUCKIN TIME. WHAT THE FUCK YOU THINK IS UP',ham	
886,'Aft i finish my lunch then i go str down lor. Ard 3 smth lor. U finish ur lunch already?',ham	
887,'Hes just gonna worry for nothing. And he wont give you money its no use.',ham	
888,'Im job profile seems like bpo..',ham	
889,'You didnt have to tell me that...now im thinking. Plus hes going to stop all your runs',ham	
890,'They are just making it easy to pay back. I have  &lt;#&gt; yrs to say but i can pay back earlier. You get?',ham	
891,'If u dun drive then how i go 2 sch.',ham	
892,'	PRIVATE! Your 2003 Account Statement for shows 800 un-redeemed S.I.M. points. Call 08715203685 Identifier Code:4xx26 Expires 13/10/04',spam
893,'	Think ur smart ? Win £200 this week in our weekly quiz, text PLAY to 85222 now!T&Cs WinnersClub PO BOX 84, M26 3UZ. 16+. GBP1.50/week',spam
894,'What is the plural of the noun research?',ham	
895,'Okie',ham	
896,'Sorry . I will be able to get to you. See you in the morning.',ham	
897,'"The world suffers a lot... Not because of the violence of bad people. But because of the silence of good people!", Gud night....',ham	
898,'Aight, can you text me the address?',ham	
899,'Hi Chikku, send some nice msgs',ham	
900,'Sir, hope your day is going smoothly. i really hoped i wont have to bother you about this. I have some bills that i cant settle this month. I am out of all extra cash. I know this is a challenging time for you also but i have to let you know.',ham	
901,'	GENT! We are trying to contact you. Last weekends draw shows that you won a £1000 prize GUARANTEED. Call 09064012160. Claim Code K52. Valid 12hrs only. 150ppm ',spam
902,'I sent lanre fakeyes Eckankar details to the mail box',ham	
903,'Yeah sure Ill leave in a min',ham	
904,'Hey ive booked the pilates and yoga lesson already... Haha',ham	
905,'I got a call from a landline number. . . I am asked to come to anna nagar . . . I will go in the afternoon',ham	
906,'Ok thanx...',ham	
907,'No need to say anything to me. I know i am an outsider',ham	
908,'Neva mind its ok..',ham	
909,'Total disappointment, when I texted you was the craziest shit got :(',ham	
910,'Yup... I havent been there before... You want to go for the yoga? I can call up to book ',ham	
911,'Ta-Daaaaa! I am home babe, are you still up ?',ham	
912,'Im sick !! Im needy !! I want you !! *pouts* *stomps feet* Where are you ?! *pouts* *stomps feet* I want my slave !! I want him now !!',ham	
913,'I am waiting machan. Call me once you free.',ham	
914,'Yup... Hey then one day on fri we can ask miwa and jiayin take leave go karaoke ',ham	
915,'	Xmas & New Years Eve tickets are now on sale from the club, during the day from 10am till 8pm, and on Thurs, Fri & Sat night this week. Theyre selling fast!',spam
916,'Erm. I thought the contract ran out the4th of october.',ham	
917,'And very importantly, all we discuss is between u and i only.',ham	
918,'Do you know why god created gap between your fingers..? So that, One who is made for you comes &amp; fills those gaps by holding your hand with LOVE..!',ham	
919,'	A £400 XMAS REWARD IS WAITING FOR YOU! Our computer has randomly picked you from our loyal mobile customers to receive a £400 reward. Just call 09066380611 ',spam
920,'You need to get up. Now.',ham	
921,'Watching ajith film ah?',ham	
922,'	PRIVATE! Your 2003 Account Statement for shows 800 un-redeemed S. I. M. points. Call 08715203652 Identifier Code: 42810 Expires 29/10/0',spam
923,'	RT-KIng Pro Video Club>> Need help? info@ringtoneking.co.uk or call 08701237397 You must be 16+ Club credits redeemable at www.ringtoneking.co.uk! Enjoy!',spam
924,'They will pick up and drop in car.so no problem..',ham	
925,'Haha awesome, Ive been to 4u a couple times. Who alls coming?',ham	
926,'Ill text you when I drop x off',ham	
927,'Also that chat was awesome but dont make it regular unless you can see her in person',ham	
928,'Wah... Okie okie... Muz make use of e unlimited... Haha... ',ham	
929,'Nt yet chikku..simple habba..hw abt u?',ham	
930,' &lt;DECIMAL&gt; m but its not a common car here so its better to buy from china or asia. Or if i find it less expensive. I.ll holla',ham	
931,'If you want to mapquest it or something look up "usf dogwood drive", thats the tiny street where the parking lot is',ham	
932,'Did u turn on the heater? The heater was on and set to &lt;#&gt; degrees.',ham	
933,'I attended but nothing is there.',ham	
934,'Sorry, I cant help you on this.',ham	
935,'I knew it... U slept v late yest? Wake up so late...',ham	
936,'Then get some cash together and Ill text jason',ham	
937,'	Send a logo 2 ur lover - 2 names joined by a heart. Txt LOVE NAME1 NAME2 MOBNO eg LOVE ADAM EVE 07123456789 to 87077 Yahoo! POBox36504W45WQ TxtNO 4 no ads 150p',spam
938,'Stop calling everyone saying I might have cancer. My throat hurts to talk. I cant be answering everyones calls. If I get one more call Im not babysitting on Monday',ham	
939,'Yar lor... Keep raining non stop... Or u wan 2 go elsewhere?',ham	
940,'Ok leave no need to ask',ham	
941,'No it was cancelled yeah baby! Well that sounds important so i understand my darlin give me a ring later on this fone love Kate x',ham	
942,'Im at work. Please call',ham	
943,'Yes I started to send requests to make it but pain came back so Im back in bed. Double coins at the factory too. I gotta cash in all my nitros.',ham	
944,'I can do that! I want to please you both inside and outside the bedroom...',ham	
945,'Dont forget who owns you and whos private property you are ... And be my good boy always .. *passionate kiss*',ham	
946,'U sure u cant take any sick time?',ham	
947,'Mmm thats better now i got a roast down me! id b better if i had a few drinks down me 2! Good indian?',ham	
948,'You will be in the place of that man',ham	
949,'Sorry, I cant help you on this.',ham	
950,'	Your 2004 account for 07XXXXXXXXX shows 786 unredeemed points. To claim call 08719181259 Identifier code: XXXXX Expires 26.03.05',spam
951,'	Valentines Day Special! Win over £1000 in our quiz and take your partner on the trip of a lifetime! Send GO to 83600 now. 150p/msg rcvd. CustCare:08718720201',spam
952,'Hi. || Do u want | to join me with sts later? || Meeting them at five. || Call u after class.',ham	
953,'Jay told me already, will do',ham	
954,'Ok.',ham	
955,'K. Did you call me just now ah? ',ham	
956,'	U have won a nokia 6230 plus a free digital camera. This is what u get when u win our FREE auction. To take part send NOKIA to 83383 now. POBOX114/14TCR/W1 16',spam
957,'Did u got that persons story',ham	
958,'Hello handsome ! Are you finding that job ? Not being lazy ? Working towards getting back that net for mummy ? Wheres my boytoy now ? Does he miss me ?',ham	
959,'Thats good. Lets thank God. Please complete the drug. Have lots of water. And have a beautiful day.',ham	
960,'The evo. I just had to download flash. Jealous?',ham	
961,'First has she gained more than  &lt;#&gt; kg since she took in. Second has she done the blood sugar tests. If she has and its ok and her blood pressure is within normal limits then no worries',ham	
962,'Please protect yourself from e-threats. SIB never asks for sensitive information like Passwords,ATM/SMS PIN thru email. Never share your password with anybody.',ham	
963,'	HOT LIVE FANTASIES call now 08707509020 Just 20p per min NTT Ltd, PO Box 1327 Croydon CR9 5WB 0870..k',spam
964,'They r giving a second chance to rahul dengra.',ham	
965,'Customer place, i wil cal u sir.',ham	
966,'I like you peoples very much:) but am very shy pa.',ham	
967,'You have registered Sinco as Payee. Log in at icicibank.com and enter URN  &lt;#&gt;  to confirm. Beware of frauds. Do NOT share or disclose URN to anyone.',ham	
968,'Kate jackson rec center before 7ish, right?',ham	
969,'I love you both too :-)',ham	
970,'Does cinema plus drink appeal tomo? * Is a fr thriller by director i like on at mac at 8.30.',ham	
971,'WHORE YOU ARE UNBELIEVABLE.',ham	
972,'Sad story of a Man - Last week was my bday. My Wife didnt wish me. My Parents forgot n so did my Kids . I went to work. Even my Colleagues did not wish.',ham	
973,'Love it! The girls at the office may wonder why you are smiling but sore...',ham	
974,'I anything lor...',ham	
975,'Awesome, Ill see you in a bit',ham	
976,'Yup... How ü noe leh...',ham	
977,'Hello. No news on job, they are making me wait a fifth week! Yeah im up for some woozles and weasels... In exeter still, but be home about 3. ',ham	
978,'Dear Hero,i am leaving to qatar tonite for an apt opportunity.pls do keep in touch at  &lt;EMAIL&gt; ,kerala',ham	
979,'No:-)i got rumour that you going to buy apartment in chennai:-)',ham	
980,'Dear friends, sorry for the late information. Today is the birthday of our loving Ar.Praveesh. for more details log on to face book and see. Its his number + &lt;#&gt; . Dont miss a delicious treat.',ham	
981,'	all the lastest from Stereophonics, Marley, Dizzee Racal, Libertines and The Strokes! Win Nookii games with Flirt!! Click TheMob WAP Bookmark or text WAP to 82468',spam
982,'I dun thk ill quit yet... Hmmm, can go jazz ? Yogasana oso can... We can go meet em after our lessons den... ',ham	
983,'Pls come quick cant bare this.',ham	
984,'Im going for bath will msg you next  &lt;#&gt;  min..',ham	
985,'Were all getting worried over here, derek and taylor have already assumed the worst',ham	
986,'Cool. Do you like swimming? I have a pool and jacuzzi at my house.',ham	
987,'R u still working now?',ham	
988,'Fyi Im gonna call you sporadically starting at like  &lt;#&gt;  bc we are not not doin this shit',ham	
989,'Well at this right Im gonna have to get up and check todays steam sales/pee so text me when you want me to come get you',ham	
990,'aathi..where are you dear..',ham	
991,'Haha good to hear, Im officially paid and on the market for an 8th',ham	
992,'I cant believe how attached I am to seeing you every day. I know you will do the best you can to get to me babe. I will go to teach my class at your midnight',ham	
993,'WHEN THE FIRST STRIKE IS A RED ONE. THE BIRD + ANTELOPE BEGIN TOPLAY IN THE FIELDOF SELFINDEPENDENCE BELIEVE THIS + THE FLOWER OF CONTENTION WILL GROW.RANDOM!',ham	
994,'i dnt wnt to tlk wid u',ham	
995,'Y?WHERE U AT DOGBREATH? ITS JUST SOUNDING LIKE JAN C THATS AL!!!!!!!!!',ham	
996,'Ok set let u noe e details later...',ham	
997,'Shall i ask one thing if you dont mistake me.',ham	
998,'Also hi wesley howve you been',ham	
999,'Aiyo u so poor thing... Then u dun wan 2 eat? U bathe already?',ham	
1000,'Exactly. Anyways how far. Is jide her to study or just visiting',ham	
1001,'V skint too but fancied few bevies.waz gona go meet &othrs in spoon but jst bin watchng planet earth&sofa is v comfey; If i dont make it hav gd night',ham	
1002,'So the sun is anti sleep medicine.',ham	
1003,'I will take care of financial problem.i will help:)',ham	
1004,'Great. Im in church now, will holla when i get out',ham	
1005,'Id say thats a good sign but, well, you know my track record at reading women',ham	
1006,'	Spook up your mob with a Halloween collection of a logo & pic message plus a free eerie tone, txt CARD SPOOK to 8007 zed 08701417012150p per logo/pic ',spam
1007,'sure, but make sure he knows we aint smokin yet',ham	
1008,'Ok. But i finish at 6.',ham	
1009,'S.s:)i thinl role is like sachin.just standing. Others have to hit.',ham	
1010,'Check audreys status right now',ham	
1011,'Ü called dad oredi...',ham	
1012,'"Response" is one of d powerful weapon 2 occupy a place in others HEART... So, always give response 2 who cares 4 U"... Gud night..swt dreams..take care',ham	
1013,'I doubt you could handle 5 times per night in any case...',ham	
1014,'K..i deleted my contact that why?',ham	
1015,'	Guess what! Somebody you know secretly fancies you! Wanna find out who it is? Give us a call on 09065394514 From Landline DATEBox1282EssexCM61XN 150p/min 18',spam
1016,'	U’ve Bin Awarded £50 to Play 4 Instant Cash. Call 08715203028 To Claim. EVERY 9th Player Wins Min £50-£500. OptOut 08718727870',spam
1017,'Shall i get my pouch?',ham	
1018,'Keep yourself safe for me because I need you and I miss you already and I envy everyone that sees you in real life',ham	
1019,'I think were going to finns now, come',ham	
1020,'Coffee cake, i guess...',ham	
1021,'i thought we were doing a king of the hill thing there.',ham	
1022,'This is ur face test ( 1 2 3 4 5 6 7 8 9  &lt;#&gt;  ) select any number i will tell ur face astrology.... am waiting. quick reply...',ham	
1023,'Just sleeping..and surfing',ham	
1024,'	Call 09094100151 to use ur mins! Calls cast 10p/min (mob vary). Service provided by AOM, just GBP5/month. AOM Box61,M60 1ER until u stop. Ages 18+ only!',spam
1025,'	URGENT! Your Mobile number has been awarded a <UKP>2000 prize GUARANTEED. Call 09061790125 from landline. Claim 3030. Valid 12hrs only 150ppm',spam
1026,'When/where do I pick you up',ham	
1027,'Yeah, wheres your class at?',ham	
1028,'Dear :-/ why you mood off. I cant drive so i brother to drive',ham	
1029,'Uh, heads up we dont have THAT much left',ham	
1030,'Honey boo Im missing u.',ham	
1031,'Gam gone after outstanding innings.',ham	
1032,'(I should add that I dont really care and if you cant I can at least get this dude to fuck off but hey, your money if you want it)',ham	
1033,'We r outside already.',ham	
1034,'Hey do you want anything to buy:)',ham	
1035,'Nothing, i got msg frm tht unknown no..',ham	
1036,'Is she replying. Has boye changed his phone number',ham	
1037,'	You have WON a guaranteed £1000 cash or a £2000 prize. To claim yr prize call our customer service representative on 08714712379 between 10am-7pm Cost 10p',spam
1038,'How to Make a girl Happy? Its not at all difficult to make girls happy. U only need to be... 1. A friend 2. Companion 3. Lover 4. Chef . . .  &lt;#&gt; . Good listener  &lt;#&gt; . Organizer  &lt;#&gt; . Good boyfriend  &lt;#&gt; . Very clean  &lt;#&gt; . Sympathetic  &lt;#&gt; . Athletic  &lt;#&gt; . Warm . . .  &lt;#&gt; . Courageous  &lt;#&gt; . Determined  &lt;#&gt; . True  &lt;#&gt; . Dependable  &lt;#&gt; . Intelligent . . .  &lt;#&gt; . Psychologist  &lt;#&gt; . Pest exterminator  &lt;#&gt; . Psychiatrist  &lt;#&gt; . Healer . .  &lt;#&gt; . Stylist  &lt;#&gt; . Driver . . Aaniye pudunga venaam..',ham	
1039,'U studying in sch or going home? Anyway ill b going 2 sch later.',ham	
1040,'Yes..but they said its IT.,',ham	
1041,'There are some nice pubs near here or there is Frankie n Bennys near the warner cinema?',ham	
1042,'Yes da. Any plm at ur office',ham	
1043,'	FreeMsg: Hey - Im Buffy. 25 and love to satisfy men. Home alone feeling randy. Reply 2 C my PIX! QlynnBV Help08700621170150p a msg Send stop to stop txts',spam
1044,'From 5 to 2 only my work timing.',ham	
1045,'Thanx u darlin!im cool thanx. A few bday drinks 2 nite. 2morrow off! Take care c u soon.xxx',ham	
1046,' said kiss, kiss, i cant do the sound effects! He is a gorgeous man isnt he! Kind of person who needs a smile to brighten his day! ',ham	
1047,'	URGENT! We are trying to contact U. Todays draw shows that you have won a £2000 prize GUARANTEED. Call 09066358361 from land line. Claim Y87. Valid 12hrs only',spam
1048,'R we still meeting 4 dinner tonight?',ham	
1049,'Abeg, make profit. But its a start. Are you using it to get sponsors for the next event?',ham	
1050,'Aldrine, rakhesh ex RTM here.pls call.urgent.',ham	
1051,'True. It is passable. And if you get a high score and apply for phd, you get 5years of salary. So it makes life easier.',ham	
1052,'How dare you change my ring',ham	
1053,'Alright, were all set here, text the man',ham	
1054,'	Money i have won wining number 946 wot do i do next',spam
1055,'How do friends help us in problems? They give the most stupid suggestion that Lands us into another problem and helps us forgt the previous problem',ham	
1056,'Bill, as in: Are there any letters for me. i’m expecting one from orange that isn’t a bill but may still say orange on it.',ham	
1057,';-( oh well, c u later',ham	
1058,'"Wen u miss someone, the person is definitely special for u..... But if the person is so special, why to miss them, just Keep-in-touch" gdeve..',ham	
1059,'Haha... can... But im having dinner with my cousin...',ham	
1060,'Ugh I dont wanna get out of bed. Its so warm.',ham	
1061,'I want to see your pretty pussy...',ham	
1062,'Yo, call me when you get the chance, a friend of mine wanted me to ask you about a big order',ham	
1063,'Were gonna go get some tacos',ham	
1064,'I know you are thinkin malaria. But relax, children cant handle malaria. She would have been worse and its gastroenteritis. If she takes enough to replace her loss her temp will reduce. And if you give her malaria meds now she will just vomit. Its a self limiting illness she has which means in a few days it will completely stop',ham	
1065,'Youll never believe this but i have actually got off at taunton. Wow',ham	
1066,'ok....take care.umma to you too...',ham	
1067,'Sorry man, accidentally left my phone on silent last night and didnt check it til I got up',ham	
1068,'Good! No, don‘t need any receipts—well done! (…) Yes, please tell . What‘s her number, i could ring her',ham	
1069,'Yar else ill thk of all sorts of funny things.',ham	
1070,'	Call FREEPHONE 0800 542 0578 now!',spam
1071,'Just sent it. So what type of food do you like?',ham	
1072,'When did dad get back.',ham	
1073,'Give one miss from that number please',ham	
1074,'Huh so early.. Then ü having dinner outside izzit?',ham	
1075,'Get the door, Im here',ham	
1076,'	You have 1 new message. Please call 08715205273',spam
1077,'Sorry, I guess whenever I can get a hold of my connections, maybe an hour or two? Ill text you',ham	
1078,'Im in a meeting, call me later at',ham	
1079,'So its to be poking man everyday that they teach you in canada abi! How are you. Just saying hi.',ham	
1080,'Sounds like something that someone testing me would sayy',ham	
1081,'Can you please send me my auntys number',ham	
1082,'My uncles in Atlanta. Wish you guys a great semester.',ham	
1083,'	You have WON a guaranteed £1000 cash or a £2000 prize. To claim yr prize call our customer service representative on 08714712412 between 10am-7pm Cost 10p',spam
1084,'Yupz... Ive oredi booked slots 4 my weekends liao... ',ham	
1085,'Ok . . now i am in bus. . If i come soon i will come otherwise tomorrow',ham	
1086,'I love to cuddle! I want to hold you in my strong arms right now...',ham	
1087,'I have had two more letters from . I will copy them for you cos one has a message for you. Speak soon',ham	
1088,'	U can WIN £100 of Music Gift Vouchers every week starting NOW Txt the word DRAW to 87066 TsCs www.Idew.com SkillGame, 1Winaweek, age16. 150ppermessSubscription',spam
1089,'Whenre you guys getting back? G said you were thinking about not staying for mcr',ham	
1090,'	ree entry in 2 a weekly comp for a chance to win an ipod. Txt POD to 80182 to get entry (std txt rate) T&Cs apply 08452810073 for details 18+',spam
1091,'	This message is free. Welcome to the new & improved Sex & Dogging club! To unsubscribe from this service reply STOP. msgs@150p 18+only',spam
1092,'Aight should I just plan to come up later tonight?',ham	
1093,'Boy; I love u Grl: Hogolo Boy: gold chain kodstini Grl: Agalla Boy: necklace madstini Grl: agalla Boy: Hogli 1 mutai eerulli kodthini! Grl: I love U kano;-)',ham	
1094,'Pls help me tell Ashley that i cant find her number oh',ham	
1095,'Oh oh... Den muz change plan liao... Go back have to yan jiu again...',ham	
1096,'Please dont say like that. Hi hi hi',ham	
1097,'No plans yet. What are you doing ?',ham	
1098,'Ok...',ham	
1099,'As usual..iam fine, happy &amp; doing well..:)',ham	
1100,'I notice you like looking in the shit mirror youre turning into a right freak',ham	
1101,'Whos there say hi to our drugdealer',ham	
1102,'	URGENT! Your Mobile number has been awarded with a £2000 prize GUARANTEED. Call 09058094455 from land line. Claim 3030. Valid 12hrs only',spam
1103,'K, my roommate also wants a dubsack and another friend may also want some so plan on bringing extra, Ill tell you when they know for sure',ham	
1104,'I have no money 4 steve mate! !',ham	
1105,'When should I come over?',ham	
1106,'Yeah go on then, bored and depressed sittin waitin for phone to ring... Hope the wind drops though, scary',ham	
1107,'Unless its a situation where YOU GO GURL would be more appropriate',ham	
1108,'Then what about further plan?',ham	
1109,'Dunno he jus say go lido. Same time 930.',ham	
1110,'S:-)kallis wont play in first two odi:-)',ham	
1111,'Arun can u transfr me d amt',ham	
1112,'Sweetheart, hope you are not having that kind of day! Have one with loads of reasons to smile. Biola',ham	
1113,'Got hella gas money, want to go on a grand nature adventure with galileo in a little bit?',ham	
1114,'Ugh its been a long day. Im exhausted. Just want to cuddle up and take a nap',ham	
1115,'Long time. You remember me today.',ham	
1116,'Ya it came a while ago',ham	
1117,'I cant describe how lucky you are that Im actually awake by noon',ham	
1118,'I tot u outside cos darren say u come shopping. Of course we nice wat. We jus went sim lim look at mp3 player.',ham	
1119,'life alle mone,eppolum oru pole allalo',ham	
1120,'To the wonderful Okors, have a great month. We cherish you guys and wish you well each day. MojiBiola',ham	
1121,'Crucify is c not s. You should have told me earlier.',ham	
1122,'Hello, hello, hi lou sorry it took so long 2 reply- I left mobile at friends in Lancaster, just got it bak Neway im sorry I couldnt make ur bday 2 hun!',ham	
1123,'	WOW! The Boys R Back. TAKE THAT 2007 UK Tour. Win VIP Tickets & pre-book with VIP Club. Txt CLUB to 81303. Trackmarque Ltd info@vipclub4u.',spam
1124,'Mm you ask him to come its enough :-)',ham	
1125,'PS U no ur a grown up now right?',ham	
1126,'HCL chennai requires FRESHERS for voice process.Excellent english needed.Salary upto  &lt;#&gt; .Call Ms.Suman  &lt;#&gt;  for Telephonic interview -via Indyarocks.com',ham	
1127,'It shall be fine. I have avalarr now. Will hollalater',ham	
1128,'Thank you so much. When we skyped wit kz and sura, we didnt get the pleasure of your company. Hope you are good. Weve given you ultimatum oh! We are countin down to aburo. Enjoy! This is the message i sent days ago',ham	
1129,'I dont think he has spatula hands!',ham	
1130,'What should i eat fo lunch senor',ham	
1131,'Later i guess. I needa do mcat study too.',ham	
1132,'It just seems like weird timing that the night that all you and g want is for me to come smoke is the same day as when a shitstorm is attributed to me always coming over and making everyone smoke',ham	
1133,'Hi hope u get this txt~journey hasnt been gd,now about 50 mins late I think.',ham	
1134,'awesome, how do I deal with the gate? Charles told me last night but, uh, yeah',ham	
1135,'Then its most likely called Mittelschmertz. Google it. If you dont have paracetamol dont worry it will go.',ham	
1136,'No problem baby. Is this is a good time to talk? I called and left a message.',ham	
1137,'Where in abj are you serving. Are you staying with dad or alone.',ham	
1138,'Lol I would but my mom would have a fit and tell the whole family how crazy and terrible I am',ham	
1139,'Nothing but we jus tot u would ask cos u ba gua... But we went mt faber yest... Yest jus went out already mah so today not going out... Jus call lor...',ham	
1140,'Yes :)it completely in out of form:)clark also utter waste.',ham	
1141,'Finally the match heading towards draw as your prediction.',ham	
1142,'Ok give me 5 minutes I think I see her. BTW youre my alibi. You were cutting my hair the whole time.',ham	
1143,'Ok lor.',ham	
1144,'	YOU ARE CHOSEN TO RECEIVE A £350 AWARD! Pls call claim number 09066364311 to collect your award which you are selected to receive as a valued mobile customer.',spam
1145,'Yo come over carlos will be here soon',ham	
1146,'Hey company elama po mudyadhu.',ham	
1147,'Mm i had my food da from out',ham	
1148,'Which is weird because I know I had it at one point',ham	
1149,'Check with nuerologist.',ham	
1150,'S now only i took tablets . Reaction morning only.',ham	
1151,'Are you going to wipro interview today?',ham	
1152,'Ok lor. Anyway i thk we cant get tickets now cos like quite late already. U wan 2 go look 4 ur frens a not? Darren is wif them now...',ham	
1153,'Sorry, Ill call later ok bye',ham	
1154,'You available now? Im like right around hillsborough &amp;  &lt;#&gt; th',ham	
1155,'Sleeping nt feeling well',ham	
1156,'Gud ni8 dear..slp well..take care..swt dreams..Muah..',ham	
1157,'*deep sigh* ... I miss you :-( ... I am really surprised you havent gone to the net cafe yet to get to me ... Dont you miss me?',ham	
1158,'Wat so late still early mah. Or we juz go 4 dinner lor. Aiya i dunno...',ham	
1159,'What happen dear. Why you silent. I am tensed',ham	
1160,'FRAN I DECIDED 2 GO N E WAY IM COMPLETELY BROKE AN KNACKERED I GOT UP BOUT 3 C U 2MRW LOVE JANX P.S THIS IS MY DADS FONE, -NO CREDIT',ham	
1161,'Hey mr  and I are going to the sea view and having a couple of gays I mean games! Give me a bell when ya finish ',ham	
1162,'Waiting 4 my tv show 2 start lor... U leh still busy doing ur report?',ham	
1163,'CHEERS LOU! YEAH WAS A GOODNITE SHAME U NEVA CAME! C YA GAILxx',ham	
1164,'Yes princess! I want to catch you with my big strong hands...',ham	
1165,'"Hi its Kate it was lovely to see you tonight and ill phone you tomorrow. I got to sing and a guy gave me his card! xxx"',ham	
1166,'Ok. Very good. Its all about making that money.',ham	
1167,'No did you check? I got his detailed message now',ham	
1168,'Book which lesson? then you msg me... I will call up after work or sth... Im going to get specs. My membership is PX3748',ham	
1169,'Is fujitsu s series lifebook good?',ham	
1170,'Headin towards busetop',ham	
1171,'Miserable. They dont tell u that the side effects of birth control are massive gut wrenching cramps for the first 2 months. I didnt sleep at all last night.',ham	
1172,'Yes. Nigh you cant aha.',ham	
1173,'	Show ur colours! Euro 2004 2-4-1 Offer! Get an England Flag & 3Lions tone on ur phone! Click on the following service message for info!',spam
1174,'	HOT LIVE FANTASIES call now 08707509020 Just 20p per min NTT Ltd, PO Box 1327 Croydon CR9 5WB 0870 is a national rate call',spam
1175,'Hello! Just got here, st andrews-boy its a long way! Its cold. I will keep you posted',ham	
1176,'U having lunch alone? I now so bored...',ham	
1177,'Go chase after her and run her over while shes crossing the street',ham	
1178,'R ü comin back for dinner?',ham	
1179,'	Call Germany for only 1 pence per minute! Call from a fixed line via access number 0844 861 85 85. No prepayment. Direct access!',spam
1180,'Hi happy birthday. Hi hi hi hi hi hi hi',ham	
1181,'Aight, Ill text you when Im back',ham	
1182,'Its not the same here. Still looking for a job. How much do Tas earn there.',ham	
1183,'Now get step 2 outta the way. Congrats again.',ham	
1184,'Going to take your babe out ?',ham	
1185,'Sure! I am driving but will reach my destination soon.',ham	
1186,'I tot u reach liao. He said t-shirt.',ham	
1187,'An Amazing Quote - "Sometimes in life its difficult to decide whats wrong!! a lie that brings a smile or the truth that brings a tear...."',ham	
1188,'Hello, my boytoy! I made it home and my constant thought is of you, my love. I hope your having a nice visit but I cant wait till you come home to me ...*kiss*',ham	
1189,'MAYBE IF YOU WOKE UP BEFORE FUCKING 3 THIS WOULDNT BE A PROBLEM.',ham	
1190,'I will be outside office take all from there',ham	
1191,'Ranjith cal drpd Deeraj and deepak 5min hold',ham	
1192,'Just come home. I dont want u to be miserable',ham	
1193,'No I dont have cancer. Moms making a big deal out of a regular checkup aka pap smear',ham	
1194,'Sorry, Ill call later',ham	
1195,'Hi, wlcome back, did wonder if you got eaten by a lion or something, nothing much',ham	
1196,'No message..no responce..what happend?',ham	
1197,'And do you have any one that can teach me how to ship cars.',ham	
1198,'Dude u knw also telugu..thts gud..k, gud nyt..',ham	
