@relation sms_spam

@attribute id NUMERIC
@attribute text string
@attribute class {ham,spam}

@data
355,'yes baby! I need to stretch open your pussy!',?
356,'Dont fret. Ill buy the ovulation test strips and send them to you. You wont get them til like march. Can you send me your postal address.ull be alright.Okay.',?
357,'I keep ten rs in my shelf:) buy two egg.',?
358,'Ok c ü then.',?
359,'I can ask around but theres not a lot in terms of mids up here',?
360,'You always make things bigger than they are',?
361,'SMS SERVICES. for your inclusive text credits, pls goto www.comuk.net login= 3qxj9 unsubscribe with STOP, no extra charge. help 08702840625.COMUK. 220-CM2 9AE',?
362,'LOL ... Have you made plans for new years?',?
363,'Xy trying smth now. U eat already? We havent...',?
364,'Haha yeah I see that now, be there in a sec',?
365,'Just trying to figure out when Im suppose to see a couple different people this week. We said wed get together but I didnt set dates',?
366,'Free 1st week entry 2 TEXTPOD 4 a chance 2 win 40GB iPod or £250 cash every wk. Txt VPOD to 81303 Ts&Cs www.textpod.net custcare 08712405020.',?
367,'pdate_Now - Double mins and 1000 txts on Orange tariffs. Latest Motorola, SonyEricsson & Nokia & Bluetooth FREE! Call MobileUpd8 on 08000839402 or call2optout/!YHL',?
368,'1s reach home call me.',?
369,'Aight, well head out in a few',?
370,'Ok Chinese food on its way. When I get fat youre paying for my lipo.',?
371,'Don know:)this week im going to tirunelvai da.',?
372,'Hey. For me there is no leave on friday. Wait i will ask my superior and tell you..',?
373,'Ah, well that confuses things, doesnt it? I thought was friends with now. Maybe i did the wrong thing but i already sort of invited -tho he may not come cos of money.',?
374,'I can take you at like noon',?
375,'To day class is there are no class.',?
376,'Sunshine Quiz Wkly Q! Win a top Sony DVD player if u know which country Liverpool played in mid week? Txt ansr to 82277. £1.50 SP:Tyrone',?
377,'Last chance 2 claim ur £150 worth of discount vouchers-Text YES to 85023 now!SavaMob-member offers mobile T Cs 08717898035. £3.00 Sub. 16 . Remove txt X or STOP',?
378,'SMS SERVICES. for your inclusive text credits, pls goto www.comuk.net login= 3qxj9 unsubscribe with STOP, no extra charge. help 08702840625.COMUK. 220-CM2 9AE',?
379,'Already one guy loving you:-.',?
380,'"Hey! do u fancy meetin me at 4 at cha  hav a lil beverage on me. if not txt or ring me and we can meet up l8r. quite tired got in at 3 v.pist ;) love Pete x x x"',?
381,'Well imma definitely need to restock before thanksgiving, Ill let you know when Im out',?
382,'How are you doing? Hope youve settled in for the new school year. Just wishin you a gr8 day',?
383,'How about getting in touch with folks waiting for company? Just txt back your NAME and AGE to opt in! Enjoy the community (150p/SMS)',?
384,'Ok... Sweet dreams...',?
385,'Now press conference da:)',?
386,'Nothing will ever be easy. But dont be looking for a reason not to take a risk on life and love',?
387,'Great! I have to run now so ttyl!',?
388,'Sir, Waiting for your mail.',?
389,'Yar lor... How u noe? U used dat route too?',?
390,'The sign of maturity is not when we start saying big things.. But actually it is, when we start understanding small things... *HAVE A NICE EVENING* BSLVYL',?
391,'If i let you do this, i want you in the house by 8am.',?
392,'Thanks again for your reply today. When is ur visa coming in. And r u still buying the gucci and bags. My sister things are not easy, uncle john also has his own bills so i really need to think about how to make my own money. Later sha.',?
393,'All boys made fun of me today. Ok i have no problem. I just sent one message just for fun',?
394,'Hope you are having a good week. Just checking in',?
395,'Hey you still want to go for yogasana? Coz if we end at cine then can go bathe and hav the steam bath',?
396,'No youll just get a headache trying to figure it out. U can trust me to do the math. I promise. O:-)',?
397,'Lol for real. She told my dad I have cancer',?
398,'Sac will score big hundred.he is set batsman:-)',?
399,'I know where the  &lt;#&gt;  is, Ill be there around 5',?
400,'Fine i miss you very much.',?
401,'I am in a marriage function',?
402,'Take care and sleep well.you need to learn to change in life.you only need to get CONVINCED on that.i will wait but no more conversations between us.GET CONVINCED by that time.Your family is over for you in many senses.respect them but not overemphasise.or u have no role in my life.',?
403,'YOUR CHANCE TO BE ON A REALITY FANTASY SHOW call now = 08707509020 Just 20p per min NTT Ltd, PO Box 1327 Croydon CR9 5WB 0870 is a national = rate call.',?
404,'Youre gonna have to be way more specific than that',?
405,'Hmm. Shall i bring a bottle of wine to keep us amused? Just joking! Ill still bring a bottle. Red or white? See you tomorrow',?
406,'Yeah thatd pretty much be the best case scenario',?
407,'Yo carlos, a few friends are already asking me about you, you working at all this weekend?',?
408,'Talk sexy!! Make new friends or fall in love in the worlds most discreet text dating service. Just text VIP to 83110 and see who you could meet.',?
409,'Booked ticket for pongal?',?
410,'Your account has been refilled successfully by INR  &lt;DECIMAL&gt; . Your KeralaCircle prepaid account balance is Rs  &lt;DECIMAL&gt; . Your Transaction ID is KR &lt;#&gt; .',?
411,'URGENT. Important information for 02 user. Today is your lucky day! 2 find out why , log onto http://www.urawinner.com there is a fantastic surprise awaiting you !',?
412,'Quite late lar... Ard 12 anyway i wun b drivin...',?
413,'When are you guys leaving?',?
414,'You have an important customer service announcement. Call FREEPHONE 0800 542 0825 now!',?
415,'Im still pretty weak today .. Bad day ?',?
416,'I am taking half day leave bec i am not well',?
417,'Tell me whos this pls:-)',?
418,'TBS/PERSOLVO. been chasing us since Sept for£38 definitely not paying now thanks to your information. We will ignore them. Kath. Manchester.',?
419,'Hes in lag. Thats just the sad part but we keep in touch thanks to skype',?
420,'He telling not to tell any one. If so treat for me hi hi hi',?
421,'Trust me. Even if isnt there, its there.',?
422,'You best watch what you say cause I get drunk as a motherfucker',?
423,'Call me when you get the chance plz &lt;3',?
424,'I want to be inside you every night...',?
425,'U should make a fb list',?
426,'Dont talk to him ever ok its my word.',?
427,'This phone has the weirdest auto correct.',?
428,'Lol enjoy role playing much?',?
429,'Babe? You said 2 hours and its been almost 4 ... Is your internet down ?',?
430,'HI ITS KATE CAN U GIVE ME A RING ASAP XXX',?
431,'Pete,is this your phone still? Its Jenny from college and Leanne.what are you up to now?:)',?
432,'Sorry sir, i will call you tomorrow.  senthil.hsbc',?
433,'Oh ok i didnt know what you meant. Yep i am baby jontin',?
434,'My exam is for february 4. Wish you a great day.',?
435,'"Its Ur luck to Love someone. Its Ur fortune to Love the one who Loves U. But, its a miracle to Love a person who cant Love anyone except U..." Gud nyt...',?
436,'Hey sweet, I was wondering when you had a moment if you might come to me ? I want to send a file to someone but it wont go over yahoo for them because their connection sucks, remember when you set up that page for me to go to and download the format disc ? Could you tell me how to do that ? Or do you know some other way to download big files ? Because they can download stuff directly from the internet. Any help would be great, my prey ... *teasing kiss*',?
437,'Finish liao... U?',?
438,'Then mums repent how?',?
439,'Yup im still having coffee wif my frens... My fren drove shell give me a lift...',?
440,'"Are you comingdown later?"',?
441,'Yeah my usual guys out of town but therere definitely people around I know',?
442,'Ard 6 like dat lor.',?
443,'Customer service annoncement. You have a New Years delivery waiting for you. Please call 07046744435 now to arrange delivery',?
444,'Sindu got job in birla soft ..',?
445,'Had your mobile 10 mths? Update to latest Orange camera/video phones for FREE. Save £s with Free texts/weekend calls. Text YES for a callback orno to opt out',?
446,'K..k...from tomorrow onwards started ah?',?
447,'TODAY is Sorry day.! If ever i was angry with you, if ever i misbehaved or hurt you? plz plz JUST SLAP URSELF Bcoz, Its ur fault, Im basically GOOD',?
448,'Oic... I saw him too but i tot he din c me... I found a group liao...',?
449,'Dnt worry...use ice pieces in a cloth pack.also take 2 tablets.',?
450,'Hope youre not having too much fun without me!! see u tomorrow love jess x',?
451,'Oh you got many responsibilities.',?
452,'Do u konw waht is rael FRIENDSHIP Im gving yuo an exmpel: Jsut ese tihs msg.. Evrey splleing of tihs msg is wrnog.. Bt sitll yuo can raed it wihtuot ayn mitsake.. GOODNIGHT &amp; HAVE A NICE SLEEP..SWEET DREAMS..',?
453,'Does uncle timi help in clearing cars',?
454,'Sure thing big man. i have hockey elections at 6, shouldn‘t go on longer than an hour though',?
455,'What Today-sunday..sunday is holiday..so no work..',?
456,'Still at west coast... Haiz... Üll take forever to come back...',?
457,'Download as many ringtones as u like no restrictions, 1000s 2 choose. U can even send 2 yr buddys. Txt Sir to 80082 £3 ',?
458,'He remains a bro amongst bros',?
459,'Argh why the fuck is nobody in town ;_;',?
460,'Is there coming friday is leave for pongal?do you get any news from your work place.',?
461,'K and youre sure I dont have to have consent forms to do it :V',?
462,'Japanese Proverb: If one Can do it, U too Can do it, If none Can do it,U must do it Indian version: If one Can do it, LET HIM DO it.. If none Can do it,LEAVE it!! And finally Kerala version: If one can do it, Stop him doing it.. If none can do it, Make a strike against it ...',?
463,'Carlos says we can pick up from him later so yeah were set',?
464,'What i mean is do they come chase you out when its over or is it stated you can watch as many movies as you want.',?
465,'Get ready to put on your excellent sub face :)',?
466,'Im really not up to it still tonight babe',?
467,'The affidavit says  &lt;#&gt;  E Twiggs St, division g, courtroom  &lt;#&gt; , &lt;TIME&gt;  AM. Ill double check and text you again tomorrow',?
468,'Do you want a New Nokia 3510i Colour Phone Delivered Tomorrow? With 200 FREE minutes to any mobile + 100 FREE text + FREE camcorder Reply or Call 8000930705',?
469,'Ya very nice. . .be ready on thursday',?
470,'Why are u up so early?',?
471,'K Ill be sure to get up before noon and see whats what',?
472,'If anyone calls for a treadmill say youll buy it. Make sure its working. I found an ad on Craigslist selling for $ &lt;#&gt; .',?
473,'I am on the way to tirupur.',?
474,'Forgot to tell ü smth.. Can ü like number the sections so that its clearer..',?
475,'S:)8 min to go for lunch:)',?
476,'tap & spile at seven. * Is that pub on gas st off broad st by canal. Ok?',?
477,'Do 1 thing! Change that sentence into: "Because i want 2 concentrate in my educational career im leaving here.."',?
478,'Hi where you. You in home or calicut?',?
479,'Also north carolina and texas atm, you would just go to the gre site and pay for the test results to be sent.',?
480,'Do you want a New Nokia 3510i Colour Phone Delivered Tomorrow? With 200 FREE minutes to any mobile + 100 FREE text + FREE camcorder Reply or Call 08000930705',?
481,'The house is on the water with a dock, a boat rolled up with a newscaster who dabbles in jazz flute behind the wheel',?
482,'Yoyyooo u know how to change permissions for a drive in mac. My usb flash drive',?
483,'For you information, IKEA is spelled with all caps. That is not yelling. when you thought i had left you, you were sitting on the bed among the mess when i came in. i said we were going after you got home from class. please dont try and bullshit me. It makes me want to listen to you less.',?
484,'I just cooked a rather nice salmon a la you',?
485,'Will be out of class in a few hours. Sorry',?
486,'Yes. Please leave at  &lt;#&gt; . So that at  &lt;#&gt;  we can leave',?
487,'Prakesh is there know.',?
488,'They finally came to fix the ceiling.',?
489,'U should have made an appointment',?
490,'u r a winner U ave been specially selected 2 receive £1000 cash or a 4* holiday (flights inc) speak to a live operator 2 claim 0871277810710p/min (18 )',?
491,'Lets pool our money together and buy a bunch of lotto tickets. If we win I get &lt;#&gt; % u get &lt;#&gt; %. Deal?',?
492,'Oh baby of the house. How come you dont have any new pictures on facebook',?
493,'There are many company. Tell me the language.',?
494,'Got but got 2 colours lor. One colour is quite light n e other is darker lor. Actually im done shes styling my hair now.',?
495,'Hello, yeah ive just got out of the bath and need to do my hair so ill come up when im done, yeah?',?
496,'You got job in wipro:)you will get every thing in life in 2 or 3 years.',?
497,'Partys at my place at usf, no charge (but if you can contribute in any way it is greatly appreciated) and yeah, we got room for one more',?
498,'Bugis oso near wat... ',?
499,'No! But we found a diff farm shop to buy some cheese. On way back now, can i call in?',?
500,'Is xy in ur car when u picking me up?',?
501,'Just curious because my cuz asked what I was up to',?
502,'Open rebtel with firefox. When it loads just put plus sign in the user name place, and it will show you two numbers. The lower number is my number. Once you pick that number the pin will display okay!',?
503,'Reverse is cheating. That is not mathematics.',?
504,'I remain unconvinced that this isnt an elaborate test of my willpower',?
505,'Living is very simple.. Loving is also simple.. Laughing is too simple.. Winning is tooo simple.. But, being SIMPLE is very difficult.. Gud nte.:-',?
506,'I tagged MY friends that you seemed to count as YOUR friends.',?
507,'Yun buying... But school got offer 2000 plus only...',?
508,'Im eatin now lor, but goin back to work soon... E mountain deer show huh... I watch b4 liao, very nice...',?
509,'No. I meant the calculation is the same. That  &lt;#&gt; units at  &lt;#&gt; . This school is really expensive. Have you started practicing your accent. Because its important. And have you decided if you are doing 4years of dental school or if youll just do the nmde exam.',?
510,'&lt;#&gt; , thats all? Guess thats easy enough',?
511,'You sure your neighbors didnt pick it up',?
512,'Well. You know what i mean. Texting',?
513,'Had your mobile 11 months or more? U R entitled to Update to the latest colour mobiles with camera for Free! Call The Mobile Update Co FREE on 08002986030',?
514,'Pls dont restrict her from eating anythin she likes for the next two days.',?
515,'Ok. Can be later showing around 8-8:30 if you want + cld have drink before. Wld prefer not to spend money on nosh if you dont mind, as doing that nxt wk.',?
516,'Hi neva worry bout da truth coz the truth will lead me 2 ur heart. Its the least a unique person like u deserve. Sleep tight or morning',?
517,'Its wylie, you in tampa or sarasota?',?
518,'URGENT This is our 2nd attempt to contact U. Your £900 prize from YESTERDAY is still awaiting collection. To claim CALL NOW 09061702893. ACL03530150PM',?
519,'Especially since i talk about boston all up in my personal statement, lol! I woulda changed that if i had realized it said nyc! It says boston now.',?
520,'Ok.. Ü finishing soon?',?
521,'I wanna watch that movie',?
522,'Sorry, Ill call later',?
523,'Any way where are you and what doing.',?
524,'Only once then after ill obey all yours.',?
525,'How long before you get reply, just defer admission til next semester',?
526,'I have printed it oh. So  &lt;#&gt;  come upstairs',?
527,'Lol they were mad at first but then they woke up and gave in.',?
528,'How. Its a little difficult but its a simple way to enter this place',?
529,'Just gettin a bit arty with my collages at the mo, well tryin 2 ne way! Got a roast in a min lovely i shall enjoy that!',?
530,'Save money on wedding lingerie at www.bridal.petticoatdreams.co.uk Choose from a superb selection with national delivery. Brought to you by WeddingFriend',?
531,'I had askd u a question some hours before. Its answer',?
532,'Is there coming friday is leave for pongal?do you get any news from your work place.',?
533,'Dear umma she called me now :-)',?
534,'Im at home. Please call',?
535,'Thanx but my birthday is over already.',?
536,'Missing you too.pray inshah allah',?
537,'My love ! How come it took you so long to leave for Zahers? I got your words on ym and was happy to see them but was sad you had left. I miss you',?
538,'....photoshop makes my computer shut down.',?
539,'Its a site to simulate the test. It just gives you very tough questions to test your readiness.',?
540,'K.k:)im going to tirunelvali this week to see my uncle ..i already spend the amount by taking dress .so only i want money.i will give it on feb 1',?
541,'K will do, addie &amp; I are doing some art so Ill be here when you get home',?
542,'Im going 2 orchard now laready me reaching soon. U reaching?',?
543,'Fuck babe ... I miss you already, you know ? Cant you let me send you some money towards your net ? I need you ... I want you ... I crave you ...',?
544,'Urgent Urgent! We have 800 FREE flights to Europe to give away, call B4 10th Sept & take a friend 4 FREE. Call now to claim on 09050000555. BA128NNFWFLY150ppm',?
545,'Raji..pls do me a favour. Pls convey my Birthday wishes to Nimya. Pls. Today is her birthday.',?
546,'If we hit it off, you can move in with me :)',?
547,'My battery is low babe',?
548,'Babe !!!! I LOVE YOU !!!! *covers your face in kisses*',?
549,'Do u hav any frnd by name ashwini in ur college?',?
550,'You intrepid duo you! Have a great time and see you both soon. ',?
551,'Also maaaan are you missing out',?
552,'Hey next sun 1030 theres a basic yoga course... at bugis... We can go for that... Pilates intro next sat.... Tell me what time you r free',?
553,'Youre right I have now that I think about it',?
554,'He needs to stop going to bed and make with the fucking dealing',?
555,'What to think no one saying clearly. Ok leave no need to ask her. I will go if she come or not',?
556,'YES! The only place in town to meet exciting adult singles is now in the UK. Txt CHAT to 86688 now! 150p/Msg.',?
557,'Just chill for another 6hrs. If you could sleep the pain is not a surgical emergency so see how it unfolds. Okay',?
558,'Am not working but am up to eyes in philosophy so will text u later when a bit more free for chat...',?
559,'Id onluy matters when getting on from offcampus',?
560,'08714712388 between 10am-7pm Cost 10p',?
561,'Just wondering, the others just took off',?
562,'I think steyn surely get one wicket:)',?
563,'Thank you, winner notified by sms. Good Luck! No future marketing reply STOP to 84122 customer services 08450542832',?
564,'We walked from my moms. Right on stagwood pass right on winterstone left on victors hill. Address is &lt;#&gt;',?
565,'Anytime lor...',?
566,'Free Msg: Ringtone!From: http://tms. widelive.com/index. wml?id=1b6a5ecef91ff9*37819&first=true18:0430-JUL-05',?
567,'Howz that persons story',?
568,'Babe, Im back ... Come back to me ...',?
569,'Ok try to do week end course in coimbatore.',?
570,'I cant pick the phone right now. Pls send a message',?
571,'Many more happy returns of the day. I wish you happy birthday.',?
572,'Oops - am at my mums in somerset... Bit far! Back tomo, see you soon x',?
573,'Yo you around? A friend of mines lookin to pick up later tonight',?
574,'Company is very good.environment is terrific and food is really nice:)',?
575,'Yes. Rent is very expensive so its the way we save.',?
576,'K..k..any special today?',?
577,'Its ok i wun b angry. Msg u aft i come home tonight.',?
578,'URGENT! Your mobile was awarded a £1,500 Bonus Caller Prize on 27/6/03. Our final attempt 2 contact U! Call 08714714011',?
579,'Im used to it. I just hope my agents dont drop me since ive only booked a few things this year. This whole me in boston, them in nyc was an experiment.',?
580,'wow. Youre right! I didnt mean to do that. I guess once i gave up on boston men and changed my search location to nyc, something changed. Cuz on my signin page it still says boston.',?
581,'I probably wont eat at all today. I think Im gonna pop. How was your weekend? Did u miss me?',?
582,'I met you as a stranger and choose you as my friend. As long as the world stands, our friendship never ends. Lets be Friends forever!!! Gud nitz...',?
583,'Hey what happen de. Are you alright.',?
584,'K, wat s tht incident?',?
585,'Probably earlier than that if the stations where I think it is',?
586,'Thanx. Yup we coming back on sun. Finish dinner going back 2 hotel now. Time flies, were tog 4 exactly a mth today. Hope well haf many more mths to come...',?
587,':-) yeah! Lol. Luckily i didnt have a starring role like you!',?
588,'Ooh, 4got, im gonna start belly dancing in moseley weds 6.30 if u want 2 join me, they have a cafe too. ',?
589,'Do you still have the grinder?',?
590,'He is a womdarfull actor',?
591,'no, i *didnt* mean to post it. I wrote it, and like so many other times ive ritten stuff to you, i let it sit there. it WAS what i was feeling at the time. I was angry. Before i left, i hit send, then stop. It wasnt there. I checked on my phone when i got to my car. It wasnt there. You said you didnt sleep, you were bored. So why wouldnt THAT be the time to clean, fold laundry, etc.? At least make the bed?',?
592,'Im reaching home in 5 min.',?
593,'Yes we are chatting too.',?
594,'Come to mahal bus stop.. &lt;DECIMAL&gt;',?
595,'You at mu? You should try to figure out how much money everyone has for gas and alcohol, jay and I are trying to figure out our weed budget',?
596,'You in your room? I need a few',?
597,'Happy New Year Princess!',?
598,'As I entered my cabin my PA said,  Happy Bday Boss !!. I felt special. She askd me 4 lunch. After lunch she invited me to her apartment. We went there.',?
599,'Madam,regret disturbance.might receive a reference check from DLF Premarica.kindly be informed.Rgds,Rakhesh,Kerala.',?
600,'Your opinion about me? 1. Over 2. Jada 3. Kusruthi 4. Lovable 5. Silent 6. Spl character 7. Not matured 8. Stylish 9. Simple Pls reply..',?
601,'Dont kick coco when hes down',?
602,'Thanks chikku..:-) gud nyt:-*',?
603,'I sent your maga that money yesterday oh.',?
604,'Sez, hows u & de arab boy? Hope u r all good give my love 2 evry1 love ya eshxxxxxxxxxxx',?
605,'HELLOGORGEOUS, HOWS U? MY FONE WAS ON CHARGE LST NITW WEN U TEXD ME. HOPEU AD A NICE WKEND AS IM SURE U DID LOOKIN 4WARD 2 C-IN U 2MRW LUV JAZ',?
606,'Hurry home u big butt. Hang up on your last caller if u have to. Food is done and Im starving. Dont ask what I cooked.',?
607,'Great News! Call FREEFONE 08006344447 to claim your guaranteed £1000 CASH or £2000 gift. Speak to a live operator NOW!',?
608,'Networking technical support associate.',?
609,'Sir, waiting for your letter.',?
610,'Sorry, Ill call later',?
611,'You will be in the place of that man',?
612,'Be sure to check your yahoo email. We sent photos yesterday',?
613,'So your telling me I coulda been your real Valentine and I wasnt? U never pick me for NOTHING!!',?
614,'Aight thatll work, thanks',?
615,'Hi here. have birth at on the  to  at 8lb 7oz. Mother and baby doing brilliantly.',?
616,'Back 2 work 2morro half term over! Can U C me 2nite 4 some sexy passion B4 I have 2 go back? Chat NOW 09099726481 Luv DENA Calls £1/minMobsmoreLKPOBOX177HP51FL',?
617,'Hmmm... Guess we can go 4 kb n power yoga... Haha, dunno we can tahan power yoga anot... Thk got lo oso, forgot liao...',?
618,'Baaaaabe! I misss youuuuu ! Where are you ? I have to go and teach my class at 5 ...',?
619,'XMAS iscoming & ur awarded either £500 CD gift vouchers & free entry 2 r £100 weekly draw txt MUSIC to 87066 TnC www.Ldew.com1win150ppmx3age16subscription ',?
620,'Mm i am on the way to railway',?
621,'At 4. Lets go to bill millers',?
622,'Dude while were makin those weirdy brownies my sister made awesome cookies. I took pics.',?
623,'Ok lar... Joking wif u oni...',?
624,'Ok. Shell be ok. I guess',?
625,'Lol now Im after that hot air balloon!',?
626,'You have won a guaranteed £200 award or even £1000 cashto claim UR award call free on 08000407165 (18+) 2 stop getstop on 88222 PHP. RG21 4JX',?
627,'ALRITE SAM ITS NIC JUST CHECKIN THAT THIS IS UR NUMBER-SO IS IT?T.B*',?
628,'Hahaha..use your brain dear',?
629,'Nothing. I meant that once the money enters your account here, the bank will remove its flat rate. Someone transfered  &lt;#&gt;  to my account and  &lt;#&gt; dollars got removed. So the banks differ and charges also differ.be sure you trust the 9ja person you are sending account details to cos...',?
630,'I want to be there so i can kiss you and feel you next to me',?
631,'Married local women looking for discreet action now! 5 real matches instantly to your phone. Text MATCH to 69969 Msg cost 150p 2 stop txt stop BCMSFWC1N3XX',?
632,'I will see in half an hour',?
633,'You are being contacted by our dating service by someone you know! To find out who it is, call from a land line 09050000928. PoBox45W2TG150P',?
634,'Youve won tkts to the EURO2004 CUP FINAL or £800 CASH, to collect CALL 09058099801 b4190604, POBOX 7876150ppm',?
635,'Thats what I love to hear :V see you sundayish, then',?
636,'Lets use it next week, princess :)',?
637,'Thats my honeymoon outfit. :)',?
638,'Mm yes dear look how i am hugging you both. :-P',?
639,'Hmm... Dunno leh, mayb a bag 4 goigng out dat is not too small. Or jus anything except perfume, smth dat i can keep.',?
640,'SMS SERVICES. for your inclusive text credits, pls goto www.comuk.net login= ***** unsubscribe with STOP. no extra charge. help:08700469649. PO BOX420. IP4 5WE',?
641,'Onum ela pa. Normal than.',?
642,'Think i might have to give it a miss. Am teaching til twelve, then have lecture at two. Damn this working thing.',?
643,'Sorry, Ill call later  &lt;#&gt; mins',?
644,'Argh my 3g is spotty, anyway the only thing I remember from the research we did was that province and sterling were the only problem-free places we looked at',?
645,'5p 4 alfie Moons Children in need song on ur mob. Tell ur m8s. Txt Tone charity to 8007 for Nokias or Poly charity for polys: zed 08701417012 profit 2 charity.',?
646,'Sorry, Ill call later',?
647,'Hi Test on  &lt;#&gt; rd ....',?
648,'Arms fine, hows Cardiff and uni? ',?
649,'Yar... I tot u knew dis would happen long ago already.',?
650,'Ever green quote ever told by Jerry in cartoon "A Person Who Irritates u Always Is the one Who Loves u Vry Much But Fails to Express It...!..!! :-) :-) gud nyt',?
651,'You lifted my hopes with the offer of money. I am in need. Especially when the end of the month approaches and it hurts my studying. Anyways have a gr8 weekend',?
652,'Do ü all wan 2 meet up n combine all the parts? Hows da rest of da project going?',?
653,'Call me da, i am waiting for your call.',?
654,'G wants to know where the fuck you are',?
655,'Better. Made up for Friday and stuffed myself like a pig yesterday. Now I feel bleh. But at least its not writhing pain kind of bleh.',?
656,'When I was born, GOD said, "Oh No! Another IDIOT". When you were born, GOD said, "OH No! COMPETITION". Who knew, one day these two will become FREINDS FOREVER!',?
657,'Mum ask ü to buy food home...',?
658,'1Apple/Day=No Doctor. 1Tulsi Leaf/Day=No Cancer. 1Lemon/Day=No Fat. 1Cup Milk/day=No Bone Problms 3 Litres Watr/Day=No Diseases Snd ths 2 Whom U Care..:-)',?
659,'That depends. How would you like to be treated? :)',?
660,'You should know now. So hows anthony. Are you bringing money. Ive school fees to pay and rent and stuff like that. Thats why i need your help. A friend in need....|',?
661,'St andre, virgils cream',?
662,'Cold. Dont be sad dear',?
663,'Desires- u going to doctor 4 liver. And get a bit stylish. Get ur hair managed. Thats it.',?
664,'I HAVE A DATE ON SUNDAY WITH WILL!!',?
665,'Ok...',?
666,'Sorry man my accounts dry or I would, if you want we could trade back half or I could buy some shit with my credit card',?
667,'Lovely smell on this bus and it aint tobacco... ',?
668,'FREE NOKIA Or Motorola with upto 12mths 1/2price linerental, 500 FREE x-net mins&100txt/mth FREE Btooth*. Call Mobileupd8 on 08001950382 or call 2optout/D3WV',?
669,'Nope. Since ayo travelled, he has forgotten his guy',?
670,'Also are you bringing galileo or dobby',?
671,'Hiya, had a good day? Have you spoken to since the weekend?',?
672,'And miss vday the parachute and double coins??? U must not know me very well...',?
673,'Good afternoon loverboy ! How goes you day ? Any luck come your way? I think of you, sweetie and send my love across the sea to make you smile and happy',?
674,'Lol ok ill try to send. Be warned Sprint is dead slow. Youll prolly get it tomorrow',?
675,'Should i buy him a blackberry bold 2 or torch. Should i buy him new or used. Let me know. Plus are you saying i should buy the  &lt;#&gt; g wifi ipad. And what are you saying about the about the  &lt;#&gt; g?',?
676,'What is your record for one night? :)',?
677,'But you were together so you should be thinkin about him',?
678,'Men always needs a beautiful, intelligent, caring, loving, adjustable, cooperative wife. But the law allows only one wife....',?
679,'Ok how you dear. Did you call chechi',?
680,'Did u find a sitter for kaitlyn? I was sick and slept all day yesterday.',?
681,'whatever, im pretty pissed off.',?
682,'Genius whats up. How your brother. Pls send his number to my skype.',?
683,'Mmmm.... I cant wait to lick it!',?
684,'Not for possession, especially not first offense',?
685,'And hows your husband.',?
686,'Stupid.its not possible',?
687,'Aight do you still want to get money',?
688,'I cant keep talking to people if am not sure i can pay them if they agree to price. So pls tell me what you want to really buy and how much you are willing to pay',?
689,'Motivate Behind every darkness, there is a shining light waiting for you to find it... Behind every best friend, there is always trust and love... BSLVYL',?
690,'The guy at the car shop who was flirting with me got my phone number from the paperwork and called and texted me. Im nervous because of course now he may have my address. Should i call his boss and tell him, knowing this may get him fired?',?
691,'You are being contacted by our dating service by someone you know! To find out who it is, call from a land line 09050000878. PoBox45W2TG150P',?
692,'Yes see ya not on the dot',?
693,'There is a first time for everything :)',?
694,'What time is ur flight tmr?',?
695,'I will vote for wherever my heart guides me',?
696,'Good afternon, my love. How are today? I hope your good and maybe have some interviews. I wake and miss you babe. A passionate kiss from across the sea',?
697,'East coast',?
698,'I liked your new house',?
699,'I dont know ask to my brother. Nothing problem some thing that. Just i told .',?
700,'K, if u bored up just come to my home..',?
701,'I come n pick ü up... Come out immediately aft ur lesson...',?
702,'Yes princess! I want to please you every night. Your wish is my command...',?
703,'He also knows about lunch menu only da. . I know',?
704,'Babe ! What are you doing ? Where are you ? Who are you talking to ? Do you think of me ? Are you being a good boy? Are you missing me? Do you love me ?',?
705,'Santa Calling! Would your little ones like a call from Santa Xmas eve? Call 09058094583 to book your time.',?
706,'You should change your fb to jaykwon thuglyfe falconerf',?
707,'Yalru lyfu astne chikku.. Bt innu mundhe lyf ali halla ke bilo (marriage)program edhae, so lyf is nt yet ovr chikku..ali vargu lyfu meow meow:-D',?
708,'So when you gonna get rimac access ',?
709,'Its just the effect of irritation. Just ignore it',?
710,'What is this hex place you talk of? Explain!',?
711,'As I entered my cabin my PA said,  Happy Bday Boss !!. I felt special. She askd me 4 lunch. After lunch she invited me to her apartment. We went there.',?
712,'Gumbys has a special where a  &lt;#&gt; " cheese pizza is $2 so I know what were doin tonight',?
713,'Todays Voda numbers ending 5226 are selected to receive a ?350 award. If you hava a match please call 08712300220 quoting claim code 1131 standard rates app ',?
714,'Are you wet right now?',?
715,'+123 Congratulations - in this weeks competition draw u have won the £1450 prize to claim just call 09050002311 b4280703. T&Cs/stop SMS 08718727868. Over 18 only 150ppm',?
716,'After my work ah... Den 6 plus lor... U workin oso rite... Den go orchard lor, no other place to go liao...',?
717,'Hello boytoy ! Geeee ... Im missing you today. I like to send you a tm and remind you Im thinking of you ... And you are loved ... *loving kiss*',?
718,'Yar he quite clever but aft many guesses lor. He got ask me 2 bring but i thk darren not so willing 2 go. Aiya they thk leona still not attach wat.',?
719,'Just got to  &lt;#&gt;',?
720,'Its on in engalnd! But telly has decided it wont let me watch it and mia and elliot were kissing! Damn it!',?
