@relation 'sms_spam-weka.filters.unsupervised.attribute.StringToWordVector-R-PstwAttribute_-W2000-prune-rate-1.0-C-N0-L-stemmerweka.core.stemmers.NullStemmer-M1-tokenizerweka.core.tokenizers.WordTokenizer -delimiters \" \\r\\n\\t.,;:\\\'\\\"()?!\"'

@attribute id numeric
@attribute text string
@attribute class {ham,spam}

@data
{0 274,1 'No need lar. Jus testing e phone card. Dunno network not gd i thk. Me waiting 4 my sis 2 finish bathing so i can bathe. Dun disturb u liao u cleaning ur room.',2 ?}
{0 275,1 'Im in inside office..still filling forms.don know when they leave me.',2 ?}
{0 276,1 'My uncles in Atlanta. Wish you guys a great semester.',2 ?}
{0 277,1 '4mths half price Orange line rental & latest camera phones 4 FREE. Had your phone 11mths ? Call MobilesDirect free on 08000938767 to update now! or2stoptxt',2 ?}
{0 278,1 'Ok i juz receive..',2 ?}
{0 279,1 'Summers finally here! Fancy a chat or flirt with sexy singles in yr area? To get MATCHED up just reply SUMMER now. Free 2 Join. OptOut txt STOP Help08714742804',2 ?}
{0 280,1 'Dont let studying stress you out. L8r.',2 ?}
{0 281,1 'Haha... dont be angry with yourself... Take it as a practice for the real thing. =) ',2 ?}
{0 282,1 'Finish already... Yar they keep saying i mushy... I so embarrassed ok...',2 ?}
{0 283,1 'Ok which your another number',2 ?}
{0 284,1 'Dear,shall mail tonite.busy in the street,shall update you tonite.things are looking ok.varunnathu edukkukayee raksha ollu.but a good one in real sense.',2 ?}
{0 285,1 'I am literally in bed and have been up for like  &lt;#&gt;  hours',2 ?}
{0 286,1 'Aiyah e rain like quite big leh. If drizzling i can at least run home.',2 ?}
{0 287,1 'Awesome, text me when youre restocked',2 ?}
{0 288,1 'Sorry, Ill call later',2 ?}
{0 289,1 'Yeah right! Ill bring my tape measure fri!',2 ?}
{0 290,1 'Dont gimme that lip caveboy',2 ?}
{0 291,1 'Wat r u doing?',2 ?}
{0 292,1 'Now im going for lunch.',2 ?}
{0 293,1 'Shall call now dear having food',2 ?}
{0 294,1 'Lol I would but despite these cramps I like being a girl.',2 ?}
{0 295,1 'Yo, you around? Just got my car back',2 ?}
{0 296,1 'Pls confirm the time to collect the cheque.',2 ?}
{0 297,1 'A bit of Ur smile is my hppnss, a drop of Ur tear is my sorrow, a part of Ur heart is my life, a heart like mine wil care for U, forevr as my GOODFRIEND',2 ?}
{0 298,1 'Sweet heart how are you?',2 ?}
{0 299,1 'Plz note: if anyone calling from a mobile Co. &amp; asks u to type # &lt;#&gt;  or # &lt;#&gt; . Do not do so. Disconnect the call,coz it iz an attempt of terrorist to make use of the sim card no. Itz confirmd by nokia n motorola n has been verified by CNN IBN.',2 ?}
{0 300,1 'Whats a feathery bowa? Is that something guys have that I dont know about?',2 ?}
{0 301,1 'Congratulations - Thanks to a good friend U have WON the £2,000 Xmas prize. 2 claim is easy, just call 08712103738 NOW! Only 10p per minute. BT-national-rate',2 ?}
{0 302,1 'How long does it take to get it.',2 ?}
{0 303,1 'Not yet. Just id like to keep in touch and it will be the easiest way to do that from barcelona. By the way how ru and how is the house?',2 ?}
{0 304,1 'HMM yeah if your not too grooved out! And im looking forward to my pound special :)',2 ?}
{0 305,1 'You call him now ok i said call him',2 ?}
{0 306,1 'S...from the training manual it show there is no tech process:)its all about password reset and troubleshooting:)',2 ?}
{0 307,1 'I think your mentor is , but not 100 percent sure.',2 ?}
{0 308,1 'No she didnt. I will search online and let you know.',2 ?}
{0 309,1 'I cant pick the phone right now. Pls send a message',2 ?}
{0 310,1 'Got it! It looks scrumptious... daddy wants to eat you all night long!',2 ?}
{0 311,1 'Jamster! To get your free wallpaper text HEART to 88888 now! T&C apply. 16 only. Need Help? Call 08701213186.',2 ?}
{0 312,1 'Thank god they are in bed!',2 ?}
{0 313,1 'Cool, text me when you head out',2 ?}
{0 314,1 'Its a great day. Do have yourself a beautiful one.',2 ?}
{0 315,1 'Pls send me a comprehensive mail about who im paying, when and how much.',2 ?}
{0 316,1 'Wat time r ü going to xins hostel?',2 ?}
{0 317,1 'You have won a Nokia 7250i. This is what you get when you win our FREE auction. To take part send Nokia to 86021 now. HG/Suite342/2Lands Row/W1JHL 16+',2 ?}
{0 318,1 'Are you the cutest girl in the world or what',2 ?}
{0 319,1 'Dear Voucher Holder, To claim this weeks offer, at you PC please go to http://www.e-tlp.co.uk/reward. Ts&Cs apply.',2 ?}
{0 320,1 'Prabha..im soryda..realy..frm heart im sory',2 ?}
{0 321,1 'But really quite funny lor wat... Then u shd haf run shorter distance wat...',2 ?}
{0 322,1 'Thanks a lot for your wishes on my birthday. Thanks you for making my birthday truly memorable.',2 ?}
{0 323,1 'Thanks da thangam, i feel very very happy dear. I also miss you da.',2 ?}
{0 324,1 'Good afternoon, my love. It was good to see your words on YM and get your tm. Very smart move, my slave ... *smiles* ... I drink my coffee and await you.',2 ?}
{0 325,1 'Jokin only lar... :-) depends on which phone my father can get lor...',2 ?}
{0 326,1 'Hey so whats the plan this sat? ',2 ?}
{0 327,1 '87077: Kick off a new season with 2wks FREE goals & news to ur mobile! Txt ur club name to 87077 eg VILLA to 87077',2 ?}
{0 328,1 ' gonna let me know cos comes bak from holiday that day.  is coming. Dont4get2text me  number. ',2 ?}
{0 329,1 'All will come alive.better correct any good looking figure there itself..',2 ?}
{0 330,1 'Hi di is yijue were meeting at 7 pm at esaplanade tonight.',2 ?}
{0 331,1 'Rats. Hey did u ever vote for the next themes?',2 ?}
{0 332,1 'Noooooooo please. Last thing I need is stress. For once in your life be fair.',2 ?}
{0 333,1 'Its that time of the week again, ryan',2 ?}
{0 334,1 'CERI U REBEL! SWEET DREAMZ ME LITTLE BUDDY!! C YA 2MORO! WHO NEEDS BLOKES',2 ?}
{0 335,1 'I love your ass! Do you enjoy doggy style? :)',2 ?}
{0 336,1 'Eh ur laptop got no stock lei... He say mon muz come again to take a look c got a not...',2 ?}
{0 337,1 'Nah man, my car is meant to be crammed full of people',2 ?}
{0 338,1 'His bday real is in april .',2 ?}
{0 339,1 'Please CALL 08712402779 immediately as there is an urgent message waiting for you',2 ?}
{0 340,1 'I always chat with you. In fact i need money can you raise me?',2 ?}
{0 341,1 'K, text me when youre on the way',2 ?}
{0 342,1 'Oh! Shit, I thought that was your trip! Loooooool ... That just makes SO much more sense now ... *grins* and the sofa reference was ... The \"sleep on a couch\" link you sent me ... Wasnt that how you went on your trip ? Oh ... And didnt your babe go with you for that celebration with your rents?',2 ?}
{0 343,1 'Yar lor wait 4 my mum 2 finish sch then have lunch lor... I whole morning stay at home clean my room now my room quite clean... Hee...',2 ?}
{0 344,1 'U have a secret admirer who is looking 2 make contact with U-find out who they R*reveal who thinks UR so special-call on 09058094599',2 ?}
{0 345,1 'C movie is juz last minute decision mah. Juz watch 2 lar but i tot ü not interested.',2 ?}
{0 346,1 'Yes:)here tv is always available in work place..',2 ?}
{0 347,1 Ok...,2 ?}
{0 348,1 'Watching tv now. I got new job :)',2 ?}
{0 349,1 'Im home, my love ... If your still awake ... *loving kiss*',2 ?}
{0 350,1 'So what about you. What do you remember',2 ?}
{0 351,1 'No, but you told me you were going, before you got drunk!',2 ?}
{0 352,1 'Much better now thanks lol',2 ?}
{0 353,1 'K.:)you are the only girl waiting in reception ah?',2 ?}
{0 354,1 'sir, you will receive the account no another 1hr time. Sorry for the delay.',2 ?}
{0 355,1 'yes baby! I need to stretch open your pussy!',2 ?}
{0 356,1 'Dont fret. Ill buy the ovulation test strips and send them to you. You wont get them til like march. Can you send me your postal address.ull be alright.Okay.',2 ?}
{0 357,1 'I keep ten rs in my shelf:) buy two egg.',2 ?}
{0 358,1 'Ok c ü then.',2 ?}
{0 359,1 'I can ask around but theres not a lot in terms of mids up here',2 ?}
{0 360,1 'You always make things bigger than they are',2 ?}
{0 361,1 'SMS SERVICES. for your inclusive text credits, pls goto www.comuk.net login= 3qxj9 unsubscribe with STOP, no extra charge. help 08702840625.COMUK. 220-CM2 9AE',2 ?}
{0 362,1 'LOL ... Have you made plans for new years?',2 ?}
{0 363,1 'Xy trying smth now. U eat already? We havent...',2 ?}
{0 364,1 'Haha yeah I see that now, be there in a sec',2 ?}
{0 365,1 'Just trying to figure out when Im suppose to see a couple different people this week. We said wed get together but I didnt set dates',2 ?}
{0 366,1 'Free 1st week entry 2 TEXTPOD 4 a chance 2 win 40GB iPod or £250 cash every wk. Txt VPOD to 81303 Ts&Cs www.textpod.net custcare 08712405020.',2 ?}
{0 367,1 'pdate_Now - Double mins and 1000 txts on Orange tariffs. Latest Motorola, SonyEricsson & Nokia & Bluetooth FREE! Call MobileUpd8 on 08000839402 or call2optout/!YHL',2 ?}
{0 368,1 '1s reach home call me.',2 ?}
{0 369,1 'Aight, well head out in a few',2 ?}
{0 370,1 'Ok Chinese food on its way. When I get fat youre paying for my lipo.',2 ?}
{0 371,1 'Don know:)this week im going to tirunelvai da.',2 ?}
{0 372,1 'Hey. For me there is no leave on friday. Wait i will ask my superior and tell you..',2 ?}
{0 373,1 'Ah, well that confuses things, doesnt it? I thought was friends with now. Maybe i did the wrong thing but i already sort of invited -tho he may not come cos of money.',2 ?}
{0 374,1 'I can take you at like noon',2 ?}
{0 375,1 'To day class is there are no class.',2 ?}
{0 376,1 'Sunshine Quiz Wkly Q! Win a top Sony DVD player if u know which country Liverpool played in mid week? Txt ansr to 82277. £1.50 SP:Tyrone',2 ?}
{0 377,1 'Last chance 2 claim ur £150 worth of discount vouchers-Text YES to 85023 now!SavaMob-member offers mobile T Cs 08717898035. £3.00 Sub. 16 . Remove txt X or STOP',2 ?}
{0 378,1 'SMS SERVICES. for your inclusive text credits, pls goto www.comuk.net login= 3qxj9 unsubscribe with STOP, no extra charge. help 08702840625.COMUK. 220-CM2 9AE',2 ?}
{0 379,1 'Already one guy loving you:-.',2 ?}
{0 380,1 '\"Hey! do u fancy meetin me at 4 at cha  hav a lil beverage on me. if not txt or ring me and we can meet up l8r. quite tired got in at 3 v.pist ;) love Pete x x x\"',2 ?}
{0 381,1 'Well imma definitely need to restock before thanksgiving, Ill let you know when Im out',2 ?}
{0 382,1 'How are you doing? Hope youve settled in for the new school year. Just wishin you a gr8 day',2 ?}
{0 383,1 'How about getting in touch with folks waiting for company? Just txt back your NAME and AGE to opt in! Enjoy the community (150p/SMS)',2 ?}
{0 384,1 'Ok... Sweet dreams...',2 ?}
{0 385,1 'Now press conference da:)',2 ?}
{0 386,1 'Nothing will ever be easy. But dont be looking for a reason not to take a risk on life and love',2 ?}
{0 387,1 'Great! I have to run now so ttyl!',2 ?}
{0 388,1 'Sir, Waiting for your mail.',2 ?}
{0 389,1 'Yar lor... How u noe? U used dat route too?',2 ?}
{0 390,1 'The sign of maturity is not when we start saying big things.. But actually it is, when we start understanding small things... *HAVE A NICE EVENING* BSLVYL',2 ?}
{0 391,1 'If i let you do this, i want you in the house by 8am.',2 ?}
{0 392,1 'Thanks again for your reply today. When is ur visa coming in. And r u still buying the gucci and bags. My sister things are not easy, uncle john also has his own bills so i really need to think about how to make my own money. Later sha.',2 ?}
{0 393,1 'All boys made fun of me today. Ok i have no problem. I just sent one message just for fun',2 ?}
{0 394,1 'Hope you are having a good week. Just checking in',2 ?}
{0 395,1 'Hey you still want to go for yogasana? Coz if we end at cine then can go bathe and hav the steam bath',2 ?}
{0 396,1 'No youll just get a headache trying to figure it out. U can trust me to do the math. I promise. O:-)',2 ?}
{0 397,1 'Lol for real. She told my dad I have cancer',2 ?}
{0 398,1 'Sac will score big hundred.he is set batsman:-)',2 ?}
{0 399,1 'I know where the  &lt;#&gt;  is, Ill be there around 5',2 ?}
{0 400,1 'Fine i miss you very much.',2 ?}
{0 401,1 'I am in a marriage function',2 ?}
{0 402,1 'Take care and sleep well.you need to learn to change in life.you only need to get CONVINCED on that.i will wait but no more conversations between us.GET CONVINCED by that time.Your family is over for you in many senses.respect them but not overemphasise.or u have no role in my life.',2 ?}
{0 403,1 'YOUR CHANCE TO BE ON A REALITY FANTASY SHOW call now = 08707509020 Just 20p per min NTT Ltd, PO Box 1327 Croydon CR9 5WB 0870 is a national = rate call.',2 ?}
{0 404,1 'Youre gonna have to be way more specific than that',2 ?}
{0 405,1 'Hmm. Shall i bring a bottle of wine to keep us amused? Just joking! Ill still bring a bottle. Red or white? See you tomorrow',2 ?}
{0 406,1 'Yeah thatd pretty much be the best case scenario',2 ?}
{0 407,1 'Yo carlos, a few friends are already asking me about you, you working at all this weekend?',2 ?}
{0 408,1 'Talk sexy!! Make new friends or fall in love in the worlds most discreet text dating service. Just text VIP to 83110 and see who you could meet.',2 ?}
{0 409,1 'Booked ticket for pongal?',2 ?}
{0 410,1 'Your account has been refilled successfully by INR  &lt;DECIMAL&gt; . Your KeralaCircle prepaid account balance is Rs  &lt;DECIMAL&gt; . Your Transaction ID is KR &lt;#&gt; .',2 ?}
{0 411,1 'URGENT. Important information for 02 user. Today is your lucky day! 2 find out why , log onto http://www.urawinner.com there is a fantastic surprise awaiting you !',2 ?}
{0 412,1 'Quite late lar... Ard 12 anyway i wun b drivin...',2 ?}
{0 413,1 'When are you guys leaving?',2 ?}
{0 414,1 'You have an important customer service announcement. Call FREEPHONE 0800 542 0825 now!',2 ?}
{0 415,1 'Im still pretty weak today .. Bad day ?',2 ?}
{0 416,1 'I am taking half day leave bec i am not well',2 ?}
{0 417,1 'Tell me whos this pls:-)',2 ?}
{0 418,1 'TBS/PERSOLVO. been chasing us since Sept for£38 definitely not paying now thanks to your information. We will ignore them. Kath. Manchester.',2 ?}
{0 419,1 'Hes in lag. Thats just the sad part but we keep in touch thanks to skype',2 ?}
{0 420,1 'He telling not to tell any one. If so treat for me hi hi hi',2 ?}
{0 421,1 'Trust me. Even if isnt there, its there.',2 ?}
{0 422,1 'You best watch what you say cause I get drunk as a motherfucker',2 ?}
{0 423,1 'Call me when you get the chance plz &lt;3',2 ?}
{0 424,1 'I want to be inside you every night...',2 ?}
{0 425,1 'U should make a fb list',2 ?}
{0 426,1 'Dont talk to him ever ok its my word.',2 ?}
{0 427,1 'This phone has the weirdest auto correct.',2 ?}
{0 428,1 'Lol enjoy role playing much?',2 ?}
{0 429,1 'Babe? You said 2 hours and its been almost 4 ... Is your internet down ?',2 ?}
{0 430,1 'HI ITS KATE CAN U GIVE ME A RING ASAP XXX',2 ?}
{0 431,1 'Pete,is this your phone still? Its Jenny from college and Leanne.what are you up to now?:)',2 ?}
{0 432,1 'Sorry sir, i will call you tomorrow.  senthil.hsbc',2 ?}
{0 433,1 'Oh ok i didnt know what you meant. Yep i am baby jontin',2 ?}
{0 434,1 'My exam is for february 4. Wish you a great day.',2 ?}
{0 435,1 '\"Its Ur luck to Love someone. Its Ur fortune to Love the one who Loves U. But, its a miracle to Love a person who cant Love anyone except U...\" Gud nyt...',2 ?}
{0 436,1 'Hey sweet, I was wondering when you had a moment if you might come to me ? I want to send a file to someone but it wont go over yahoo for them because their connection sucks, remember when you set up that page for me to go to and download the format disc ? Could you tell me how to do that ? Or do you know some other way to download big files ? Because they can download stuff directly from the internet. Any help would be great, my prey ... *teasing kiss*',2 ?}
{0 437,1 'Finish liao... U?',2 ?}
{0 438,1 'Then mums repent how?',2 ?}
{0 439,1 'Yup im still having coffee wif my frens... My fren drove shell give me a lift...',2 ?}
{0 440,1 '\"Are you comingdown later?\"',2 ?}
{0 441,1 'Yeah my usual guys out of town but therere definitely people around I know',2 ?}
{0 442,1 'Ard 6 like dat lor.',2 ?}
{0 443,1 'Customer service annoncement. You have a New Years delivery waiting for you. Please call 07046744435 now to arrange delivery',2 ?}
{0 444,1 'Sindu got job in birla soft ..',2 ?}
{0 445,1 'Had your mobile 10 mths? Update to latest Orange camera/video phones for FREE. Save £s with Free texts/weekend calls. Text YES for a callback orno to opt out',2 ?}
{0 446,1 'K..k...from tomorrow onwards started ah?',2 ?}
{0 447,1 'TODAY is Sorry day.! If ever i was angry with you, if ever i misbehaved or hurt you? plz plz JUST SLAP URSELF Bcoz, Its ur fault, Im basically GOOD',2 ?}
{0 448,1 'Oic... I saw him too but i tot he din c me... I found a group liao...',2 ?}
{0 449,1 'Dnt worry...use ice pieces in a cloth pack.also take 2 tablets.',2 ?}
{0 450,1 'Hope youre not having too much fun without me!! see u tomorrow love jess x',2 ?}
{0 451,1 'Oh you got many responsibilities.',2 ?}
{0 452,1 'Do u konw waht is rael FRIENDSHIP Im gving yuo an exmpel: Jsut ese tihs msg.. Evrey splleing of tihs msg is wrnog.. Bt sitll yuo can raed it wihtuot ayn mitsake.. GOODNIGHT &amp; HAVE A NICE SLEEP..SWEET DREAMS..',2 ?}
{0 453,1 'Does uncle timi help in clearing cars',2 ?}
{0 454,1 'Sure thing big man. i have hockey elections at 6, shouldn‘t go on longer than an hour though',2 ?}
{0 455,1 'What Today-sunday..sunday is holiday..so no work..',2 ?}
{0 456,1 'Still at west coast... Haiz... Üll take forever to come back...',2 ?}
{0 457,1 'Download as many ringtones as u like no restrictions, 1000s 2 choose. U can even send 2 yr buddys. Txt Sir to 80082 £3 ',2 ?}
{0 458,1 'He remains a bro amongst bros',2 ?}
{0 459,1 'Argh why the fuck is nobody in town ;_;',2 ?}
{0 460,1 'Is there coming friday is leave for pongal?do you get any news from your work place.',2 ?}
{0 461,1 'K and youre sure I dont have to have consent forms to do it :V',2 ?}
{0 462,1 'Japanese Proverb: If one Can do it, U too Can do it, If none Can do it,U must do it Indian version: If one Can do it, LET HIM DO it.. If none Can do it,LEAVE it!! And finally Kerala version: If one can do it, Stop him doing it.. If none can do it, Make a strike against it ...',2 ?}
{0 463,1 'Carlos says we can pick up from him later so yeah were set',2 ?}
{0 464,1 'What i mean is do they come chase you out when its over or is it stated you can watch as many movies as you want.',2 ?}
{0 465,1 'Get ready to put on your excellent sub face :)',2 ?}
{0 466,1 'Im really not up to it still tonight babe',2 ?}
{0 467,1 'The affidavit says  &lt;#&gt;  E Twiggs St, division g, courtroom  &lt;#&gt; , &lt;TIME&gt;  AM. Ill double check and text you again tomorrow',2 ?}
{0 468,1 'Do you want a New Nokia 3510i Colour Phone Delivered Tomorrow? With 200 FREE minutes to any mobile + 100 FREE text + FREE camcorder Reply or Call 8000930705',2 ?}
{0 469,1 'Ya very nice. . .be ready on thursday',2 ?}
{0 470,1 'Why are u up so early?',2 ?}
{0 471,1 'K Ill be sure to get up before noon and see whats what',2 ?}
{0 472,1 'If anyone calls for a treadmill say youll buy it. Make sure its working. I found an ad on Craigslist selling for $ &lt;#&gt; .',2 ?}
{0 473,1 'I am on the way to tirupur.',2 ?}
{0 474,1 'Forgot to tell ü smth.. Can ü like number the sections so that its clearer..',2 ?}
{0 475,1 'S:)8 min to go for lunch:)',2 ?}
{0 476,1 'tap & spile at seven. * Is that pub on gas st off broad st by canal. Ok?',2 ?}
{0 477,1 'Do 1 thing! Change that sentence into: \"Because i want 2 concentrate in my educational career im leaving here..\"',2 ?}
{0 478,1 'Hi where you. You in home or calicut?',2 ?}
{0 479,1 'Also north carolina and texas atm, you would just go to the gre site and pay for the test results to be sent.',2 ?}
{0 480,1 'Do you want a New Nokia 3510i Colour Phone Delivered Tomorrow? With 200 FREE minutes to any mobile + 100 FREE text + FREE camcorder Reply or Call 08000930705',2 ?}
{0 481,1 'The house is on the water with a dock, a boat rolled up with a newscaster who dabbles in jazz flute behind the wheel',2 ?}
{0 482,1 'Yoyyooo u know how to change permissions for a drive in mac. My usb flash drive',2 ?}
{0 483,1 'For you information, IKEA is spelled with all caps. That is not yelling. when you thought i had left you, you were sitting on the bed among the mess when i came in. i said we were going after you got home from class. please dont try and bullshit me. It makes me want to listen to you less.',2 ?}
{0 484,1 'I just cooked a rather nice salmon a la you',2 ?}
{0 485,1 'Will be out of class in a few hours. Sorry',2 ?}
{0 486,1 'Yes. Please leave at  &lt;#&gt; . So that at  &lt;#&gt;  we can leave',2 ?}
{0 487,1 'Prakesh is there know.',2 ?}
{0 488,1 'They finally came to fix the ceiling.',2 ?}
{0 489,1 'U should have made an appointment',2 ?}
{0 490,1 'u r a winner U ave been specially selected 2 receive £1000 cash or a 4* holiday (flights inc) speak to a live operator 2 claim 0871277810710p/min (18 )',2 ?}
{0 491,1 'Lets pool our money together and buy a bunch of lotto tickets. If we win I get &lt;#&gt; \% u get &lt;#&gt; \%. Deal?',2 ?}
{0 492,1 'Oh baby of the house. How come you dont have any new pictures on facebook',2 ?}
{0 493,1 'There are many company. Tell me the language.',2 ?}
{0 494,1 'Got but got 2 colours lor. One colour is quite light n e other is darker lor. Actually im done shes styling my hair now.',2 ?}
{0 495,1 'Hello, yeah ive just got out of the bath and need to do my hair so ill come up when im done, yeah?',2 ?}
{0 496,1 'You got job in wipro:)you will get every thing in life in 2 or 3 years.',2 ?}
{0 497,1 'Partys at my place at usf, no charge (but if you can contribute in any way it is greatly appreciated) and yeah, we got room for one more',2 ?}
{0 498,1 'Bugis oso near wat... ',2 ?}
{0 499,1 'No! But we found a diff farm shop to buy some cheese. On way back now, can i call in?',2 ?}
{0 500,1 'Is xy in ur car when u picking me up?',2 ?}
{0 501,1 'Just curious because my cuz asked what I was up to',2 ?}
{0 502,1 'Open rebtel with firefox. When it loads just put plus sign in the user name place, and it will show you two numbers. The lower number is my number. Once you pick that number the pin will display okay!',2 ?}
{0 503,1 'Reverse is cheating. That is not mathematics.',2 ?}
{0 504,1 'I remain unconvinced that this isnt an elaborate test of my willpower',2 ?}
{0 505,1 'Living is very simple.. Loving is also simple.. Laughing is too simple.. Winning is tooo simple.. But, being SIMPLE is very difficult.. Gud nte.:-',2 ?}
{0 506,1 'I tagged MY friends that you seemed to count as YOUR friends.',2 ?}
{0 507,1 'Yun buying... But school got offer 2000 plus only...',2 ?}
{0 508,1 'Im eatin now lor, but goin back to work soon... E mountain deer show huh... I watch b4 liao, very nice...',2 ?}
{0 509,1 'No. I meant the calculation is the same. That  &lt;#&gt; units at  &lt;#&gt; . This school is really expensive. Have you started practicing your accent. Because its important. And have you decided if you are doing 4years of dental school or if youll just do the nmde exam.',2 ?}
{0 510,1 '&lt;#&gt; , thats all? Guess thats easy enough',2 ?}
{0 511,1 'You sure your neighbors didnt pick it up',2 ?}
{0 512,1 'Well. You know what i mean. Texting',2 ?}
{0 513,1 'Had your mobile 11 months or more? U R entitled to Update to the latest colour mobiles with camera for Free! Call The Mobile Update Co FREE on 08002986030',2 ?}
{0 514,1 'Pls dont restrict her from eating anythin she likes for the next two days.',2 ?}
{0 515,1 'Ok. Can be later showing around 8-8:30 if you want + cld have drink before. Wld prefer not to spend money on nosh if you dont mind, as doing that nxt wk.',2 ?}
{0 516,1 'Hi neva worry bout da truth coz the truth will lead me 2 ur heart. Its the least a unique person like u deserve. Sleep tight or morning',2 ?}
{0 517,1 'Its wylie, you in tampa or sarasota?',2 ?}
{0 518,1 'URGENT This is our 2nd attempt to contact U. Your £900 prize from YESTERDAY is still awaiting collection. To claim CALL NOW 09061702893. ACL03530150PM',2 ?}
{0 519,1 'Especially since i talk about boston all up in my personal statement, lol! I woulda changed that if i had realized it said nyc! It says boston now.',2 ?}
{0 520,1 'Ok.. Ü finishing soon?',2 ?}
{0 521,1 'I wanna watch that movie',2 ?}
{0 522,1 'Sorry, Ill call later',2 ?}
{0 523,1 'Any way where are you and what doing.',2 ?}
{0 524,1 'Only once then after ill obey all yours.',2 ?}
{0 525,1 'How long before you get reply, just defer admission til next semester',2 ?}
{0 526,1 'I have printed it oh. So  &lt;#&gt;  come upstairs',2 ?}
{0 527,1 'Lol they were mad at first but then they woke up and gave in.',2 ?}
{0 528,1 'How. Its a little difficult but its a simple way to enter this place',2 ?}
{0 529,1 'Just gettin a bit arty with my collages at the mo, well tryin 2 ne way! Got a roast in a min lovely i shall enjoy that!',2 ?}
{0 530,1 'Save money on wedding lingerie at www.bridal.petticoatdreams.co.uk Choose from a superb selection with national delivery. Brought to you by WeddingFriend',2 ?}
{0 531,1 'I had askd u a question some hours before. Its answer',2 ?}
{0 532,1 'Is there coming friday is leave for pongal?do you get any news from your work place.',2 ?}
{0 533,1 'Dear umma she called me now :-)',2 ?}
{0 534,1 'Im at home. Please call',2 ?}
{0 535,1 'Thanx but my birthday is over already.',2 ?}
{0 536,1 'Missing you too.pray inshah allah',2 ?}
{0 537,1 'My love ! How come it took you so long to leave for Zahers? I got your words on ym and was happy to see them but was sad you had left. I miss you',2 ?}
{0 538,1 '....photoshop makes my computer shut down.',2 ?}
{0 539,1 'Its a site to simulate the test. It just gives you very tough questions to test your readiness.',2 ?}
{0 540,1 'K.k:)im going to tirunelvali this week to see my uncle ..i already spend the amount by taking dress .so only i want money.i will give it on feb 1',2 ?}
{0 541,1 'K will do, addie &amp; I are doing some art so Ill be here when you get home',2 ?}
{0 542,1 'Im going 2 orchard now laready me reaching soon. U reaching?',2 ?}
{0 543,1 'Fuck babe ... I miss you already, you know ? Cant you let me send you some money towards your net ? I need you ... I want you ... I crave you ...',2 ?}
{0 544,1 'Urgent Urgent! We have 800 FREE flights to Europe to give away, call B4 10th Sept & take a friend 4 FREE. Call now to claim on 09050000555. BA128NNFWFLY150ppm',2 ?}
{0 545,1 'Raji..pls do me a favour. Pls convey my Birthday wishes to Nimya. Pls. Today is her birthday.',2 ?}
{0 546,1 'If we hit it off, you can move in with me :)',2 ?}
{0 547,1 'My battery is low babe',2 ?}
{0 548,1 'Babe !!!! I LOVE YOU !!!! *covers your face in kisses*',2 ?}
{0 549,1 'Do u hav any frnd by name ashwini in ur college?',2 ?}
{0 550,1 'You intrepid duo you! Have a great time and see you both soon. ',2 ?}
{0 551,1 'Also maaaan are you missing out',2 ?}
{0 552,1 'Hey next sun 1030 theres a basic yoga course... at bugis... We can go for that... Pilates intro next sat.... Tell me what time you r free',2 ?}
{0 553,1 'Youre right I have now that I think about it',2 ?}
{0 554,1 'He needs to stop going to bed and make with the fucking dealing',2 ?}
{0 555,1 'What to think no one saying clearly. Ok leave no need to ask her. I will go if she come or not',2 ?}
{0 556,1 'YES! The only place in town to meet exciting adult singles is now in the UK. Txt CHAT to 86688 now! 150p/Msg.',2 ?}
{0 557,1 'Just chill for another 6hrs. If you could sleep the pain is not a surgical emergency so see how it unfolds. Okay',2 ?}
{0 558,1 'Am not working but am up to eyes in philosophy so will text u later when a bit more free for chat...',2 ?}
{0 559,1 'Id onluy matters when getting on from offcampus',2 ?}
{0 560,1 '08714712388 between 10am-7pm Cost 10p',2 ?}
{0 561,1 'Just wondering, the others just took off',2 ?}
{0 562,1 'I think steyn surely get one wicket:)',2 ?}
{0 563,1 'Thank you, winner notified by sms. Good Luck! No future marketing reply STOP to 84122 customer services 08450542832',2 ?}
{0 564,1 'We walked from my moms. Right on stagwood pass right on winterstone left on victors hill. Address is &lt;#&gt;',2 ?}
{0 565,1 'Anytime lor...',2 ?}
{0 566,1 'Free Msg: Ringtone!From: http://tms. widelive.com/index. wml?id=1b6a5ecef91ff9*37819&first=true18:0430-JUL-05',2 ?}
{0 567,1 'Howz that persons story',2 ?}
{0 568,1 'Babe, Im back ... Come back to me ...',2 ?}
{0 569,1 'Ok try to do week end course in coimbatore.',2 ?}
{0 570,1 'I cant pick the phone right now. Pls send a message',2 ?}
{0 571,1 'Many more happy returns of the day. I wish you happy birthday.',2 ?}
{0 572,1 'Oops - am at my mums in somerset... Bit far! Back tomo, see you soon x',2 ?}
{0 573,1 'Yo you around? A friend of mines lookin to pick up later tonight',2 ?}
{0 574,1 'Company is very good.environment is terrific and food is really nice:)',2 ?}
{0 575,1 'Yes. Rent is very expensive so its the way we save.',2 ?}
{0 576,1 'K..k..any special today?',2 ?}
{0 577,1 'Its ok i wun b angry. Msg u aft i come home tonight.',2 ?}
{0 578,1 'URGENT! Your mobile was awarded a £1,500 Bonus Caller Prize on 27/6/03. Our final attempt 2 contact U! Call 08714714011',2 ?}
